Tipo_aviso;Estado;Prioridad;Incidente;Estructura;Creacion;Inicio;Cierre;Serie;Norte;Este;Depto;Municipio;Vereda;Cia
CONSTRUCCIONES;INIC GEAM;Tres años;1749602;19894466;2007-09-13 00:00:00;2007-09-13 00:00:00;1970-01-01 00:00:00;18047;1010388,438;780128,25;VALLE DEL CAUCA;TORO;PAN DE AZUCAR;Azul
CONSTRUCCIONES;INIC GEAM;Tres años;1749602;19894466;2007-09-13 00:00:00;2017-08-31 00:00:00;1970-01-01 00:00:00;18047;1010388,438;780128,25;VALLE DEL CAUCA;TORO;PAN DE AZUCAR;Azul
VEGETACIÓN;INIC GERE;Trimestre;1297130;19894159;2011-09-15 00:00:00;2011-09-15 00:00:00;2012-09-12 00:00:00;11568;1047848,09;850161,8618;CALDAS;MANIZALES;LA ENEA PARTE;Azul
CONSTRUCCIONES;INIC GERE;Trimestre;1014470;19894444;2017-05-25 00:00:00;2017-05-25 00:00:00;2017-05-27 00:00:00;18068;997775,8385;775082,1041;VALLE DEL CAUCA;TORO;SAN JOSE DE LOS OSOS;Azul
CONSTRUCCIONES;INIC GERE;Trimestre;1014470;19894444;2017-05-25 00:00:00;2017-05-27 00:00:00;2017-05-27 00:00:00;18068;997775,8385;775082,1041;VALLE DEL CAUCA;TORO;SAN JOSE DE LOS OSOS;Azul
CONSTRUCCIONES;INIC GERE;Trimestre;2453499;19894443;2017-06-17 00:00:00;2017-06-18 00:00:00;2017-06-24 00:00:00;18069;997162,7344;774910,0182;VALLE DEL CAUCA;LA UNIÓN;AGUADA;Azul
CONSTRUCCIONES;INIC GERE;Trimestre;2453499;19894443;2017-06-17 00:00:00;2017-06-17 00:00:00;2017-06-24 00:00:00;18069;997162,7344;774910,0182;VALLE DEL CAUCA;LA UNIÓN;AGUADA;Azul
CONSTRUCCIONES;INIC GEAM;Tres años;2414652;19894443;2018-04-13 00:00:00;2018-04-13 00:00:00;1970-01-01 00:00:00;18069;997162,7344;774910,0182;VALLE DEL CAUCA;LA UNIÓN;AGUADA;Azul
CONSTRUCCIONES;INIC GERE;Año;1607595;19894437;2010-11-27 00:00:00;2010-11-27 00:00:00;2012-08-31 00:00:00;18074;993277,5515;773764,3665;VALLE DEL CAUCA;LA UNIÓN;EL RINCON;Azul
CONSTRUCCIONES;INIC GERE;Tres años;2494657;19894437;2016-04-15 00:00:00;2017-07-28 00:00:00;2017-07-29 00:00:00;18074;993277,5515;773764,3665;VALLE DEL CAUCA;LA UNIÓN;EL RINCON;Azul
CONSTRUCCIONES;INIC GERE;Tres años;2494657;19894437;2016-04-15 00:00:00;2016-04-15 00:00:00;2017-07-29 00:00:00;18074;993277,5515;773764,3665;VALLE DEL CAUCA;LA UNIÓN;EL RINCON;Azul
CONSTRUCCIONES;INIC GERE;Año;1365539;19894437;2011-07-07 00:00:00;2011-07-07 00:00:00;2012-12-22 00:00:00;18074;993277,5515;773764,3665;VALLE DEL CAUCA;LA UNIÓN;EL RINCON;Azul
CONSTRUCCIONES;INIC GEAM;Tres años;1019923;19894437;2017-04-24 00:00:00;2017-09-06 00:00:00;1970-01-01 00:00:00;18074;993277,5515;773764,3665;VALLE DEL CAUCA;LA UNIÓN;EL RINCON;Azul
CONSTRUCCIONES;INIC GEAM;Tres años;1019923;19894437;2017-04-24 00:00:00;2017-04-24 00:00:00;1970-01-01 00:00:00;18074;993277,5515;773764,3665;VALLE DEL CAUCA;LA UNIÓN;EL RINCON;Azul
CONSTRUCCIONES;INIC GEAM;Tres años;2414640;19894436;2018-04-13 00:00:00;2019-04-18 00:00:00;1970-01-01 00:00:00;18075;992878,6022;773698,8743;VALLE DEL CAUCA;LA UNIÓN;EL RINCON;Azul
CONSTRUCCIONES;INIC GEAM;Tres años;2414640;19894436;2018-04-13 00:00:00;2018-04-13 00:00:00;1970-01-01 00:00:00;18075;992878,6022;773698,8743;VALLE DEL CAUCA;LA UNIÓN;EL RINCON;Azul
VEGETACIÓN;INIC GEAM GPRE;Tres años;2410637;19894436;2018-04-13 00:00:00;2018-05-06 00:00:00;1970-01-01 00:00:00;18075;992878,6022;773698,8743;VALLE DEL CAUCA;LA UNIÓN;EL RINCON;Azul
VEGETACIÓN;INIC GEAM GPRE;Tres años;2410637;19894436;2018-04-13 00:00:00;2019-04-17 00:00:00;1970-01-01 00:00:00;18075;992878,6022;773698,8743;VALLE DEL CAUCA;LA UNIÓN;EL RINCON;Azul
CONSTRUCCIONES;INIC GEAM;Tres años;2413967;19894421;2018-04-20 00:00:00;2018-04-20 00:00:00;1970-01-01 00:00:00;17899;983977,6517;769896,4292;VALLE DEL CAUCA;ROLDANILLO;BUENAVISTA;Azul
CONSTRUCCIONES;INIC GEAM;Tres años;2367853;19894418;2019-04-18 00:00:00;2019-04-18 00:00:00;1970-01-01 00:00:00;18084;982205,4057;768936,4432;VALLE DEL CAUCA;ROLDANILLO;EL PIE;Azul
CONSTRUCCIONES;INIC GERE;Año;1767352;19894416;2007-04-04 00:00:00;2007-04-05 00:00:00;2010-09-08 00:00:00;18086;981512,8583;768570,5113;VALLE DEL CAUCA;ROLDANILLO;EL PIE;Azul
INVASIÓN/EXPLANACION ;INIC GEAM;Año;2583052;19894416;2014-05-20 00:00:00;2014-05-20 00:00:00;2014-06-22 00:00:00;18086;981512,8583;768570,5113;VALLE DEL CAUCA;ROLDANILLO;EL PIE;Azul
VEGETACIÓN;CTER GERE;Mes;1666461;19880001;2009-09-04 00:00:00;2009-09-04 00:00:00;2010-05-09 00:00:00;12596;1059384,272;817938,5026;CALDAS;ANSERMA;LA PERLA;Azul
CONSTRUCCIONES;INIC GERE;Tres años;1749600;19894414;2007-09-13 00:00:00;2007-09-13 00:00:00;2010-11-28 00:00:00;17902;979769,3938;767651,0909;VALLE DEL CAUCA;ROLDANILLO;MATEGUADA;Azul
CONSTRUCCIONES;INIC GERE;Año;1679089;19894358;2009-04-29 00:00:00;2009-04-29 00:00:00;2011-02-23 00:00:00;17861;953320,5521;751678,2323;VALLE DEL CAUCA;RIOFRÍO;RIOFRÍO;Azul
CONSTRUCCIONES;INIC GERE;Tres años;1749599;19894358;2007-09-13 00:00:00;2007-09-13 00:00:00;2007-10-14 00:00:00;17861;953320,5521;751678,2323;VALLE DEL CAUCA;RIOFRÍO;RIOFRÍO;Azul
VEGETACIÓN;INIC ENPT GERE;Año;1673382;19893693;2009-07-05 00:00:00;2009-07-05 00:00:00;2010-11-07 00:00:00;15389;1051178,016;816260,641;CALDAS;CHINCHINÁ;LA ESMERALDA;Azul
CONSTRUCCIONES;INIC GEAM;Tres años;2408133;19894301;2018-05-26 00:00:00;2018-08-30 00:00:00;1970-01-01 00:00:00;18146;926119,55;744945,9625;VALLE DEL CAUCA;YOTOCO;MEDIACANOA;Azul
CONSTRUCCIONES;INIC GEAM;Tres años;2408133;19894301;2018-05-26 00:00:00;2018-05-26 00:00:00;1970-01-01 00:00:00;18146;926119,55;744945,9625;VALLE DEL CAUCA;YOTOCO;MEDIACANOA;Azul
CONSTRUCCIONES;PLAN GERE;Tres años;1749598;19894300;2007-09-13 00:00:00;2007-09-13 00:00:00;2012-10-31 00:00:00;18147;925696,725;744704,1625;VALLE DEL CAUCA;YOTOCO;MEDIACANOA;Azul
CONSTRUCCIONES;INIC GERE;Tres años;1749597;19894300;2007-09-13 00:00:00;2007-09-13 00:00:00;2011-06-25 00:00:00;18147;925696,725;744704,1625;VALLE DEL CAUCA;YOTOCO;MEDIACANOA;Azul
CONSTRUCCIONES;INIC GERE;Tres años;1749596;19894300;2007-09-13 00:00:00;2007-09-13 00:00:00;2011-03-30 00:00:00;18147;925696,725;744704,1625;VALLE DEL CAUCA;YOTOCO;MEDIACANOA;Azul
CONSTRUCCIONES;INIC GERE;Año;1521492;19894300;2011-02-11 00:00:00;2011-02-11 00:00:00;2011-06-25 00:00:00;18147;925696,725;744704,1625;VALLE DEL CAUCA;YOTOCO;MEDIACANOA;Azul
CONSTRUCCIONES;INIC GERE;Seis años;2576942;19894300;2014-07-17 00:00:00;2014-07-19 00:00:00;2017-12-13 00:00:00;18147;925696,725;744704,1625;VALLE DEL CAUCA;YOTOCO;MEDIACANOA;Azul
CONSTRUCCIONES;INIC GERE;Seis años;2576942;19894300;2014-07-17 00:00:00;2017-12-11 00:00:00;2017-12-13 00:00:00;18147;925696,725;744704,1625;VALLE DEL CAUCA;YOTOCO;MEDIACANOA;Azul
CONSTRUCCIONES;INIC GEAM;Tres años;2408129;19894300;2018-05-26 00:00:00;2018-08-30 00:00:00;1970-01-01 00:00:00;18147;925696,725;744704,1625;VALLE DEL CAUCA;YOTOCO;MEDIACANOA;Azul
CONSTRUCCIONES;INIC GEAM;Tres años;2408129;19894300;2018-05-26 00:00:00;2018-05-26 00:00:00;1970-01-01 00:00:00;18147;925696,725;744704,1625;VALLE DEL CAUCA;YOTOCO;MEDIACANOA;Azul
CONSTRUCCIONES;INIC GERE;Año;1545316;19894297;2011-01-20 00:00:00;2011-01-20 00:00:00;2012-04-22 00:00:00;17919;924228,7966;743961,8523;VALLE DEL CAUCA;YOTOCO;LOS PLANES;Azul
CONSTRUCCIONES;INIC GEAM;Seis años;2576934;19894297;2014-07-17 00:00:00;2014-07-19 00:00:00;1970-01-01 00:00:00;17919;924228,7966;743961,8523;VALLE DEL CAUCA;YOTOCO;LOS PLANES;Azul
CONSTRUCCIONES;INIC GERE;Año;1452445;19894297;2011-04-23 00:00:00;2011-04-23 00:00:00;2012-08-31 00:00:00;17919;924228,7966;743961,8523;VALLE DEL CAUCA;YOTOCO;LOS PLANES;Azul
CONSTRUCCIONES;INIC GERE;Semestre;1017479;19894297;2017-05-04 00:00:00;2017-08-12 00:00:00;2017-08-19 00:00:00;17919;924228,7966;743961,8523;VALLE DEL CAUCA;YOTOCO;LOS PLANES;Azul
CONSTRUCCIONES;INIC GERE;Semestre;1017479;19894297;2017-05-04 00:00:00;2017-05-04 00:00:00;2017-08-19 00:00:00;17919;924228,7966;743961,8523;VALLE DEL CAUCA;YOTOCO;LOS PLANES;Azul
CONSTRUCCIONES;INIC GERE;Tres años;2531735;19894291;2015-06-07 00:00:00;2015-06-07 00:00:00;2018-06-09 00:00:00;18154;920140,1198;742877,5886;VALLE DEL CAUCA;YOTOCO;MEDIACANOA;Azul
CONSTRUCCIONES;INIC GEAM;Año;1127758;19894291;2012-03-31 00:00:00;2012-04-04 00:00:00;2013-12-29 00:00:00;18154;920140,1198;742877,5886;VALLE DEL CAUCA;YOTOCO;MEDIACANOA;Azul
CONSTRUCCIONES;INIC GEAM;Año;1120685;19894291;2012-05-06 00:00:00;2012-05-06 00:00:00;2013-12-29 00:00:00;18154;920140,1198;742877,5886;VALLE DEL CAUCA;YOTOCO;MEDIACANOA;Azul
CONSTRUCCIONES;INIC GEAM;Seis años;1120684;19894291;2012-05-06 00:00:00;2012-05-06 00:00:00;2017-01-27 00:00:00;18154;920140,1198;742877,5886;VALLE DEL CAUCA;YOTOCO;MEDIACANOA;Azul
CONSTRUCCIONES;INIC GERE;Año;1120681;19894291;2012-05-06 00:00:00;2012-05-06 00:00:00;2012-10-31 00:00:00;18154;920140,1198;742877,5886;VALLE DEL CAUCA;YOTOCO;MEDIACANOA;Azul
CONSTRUCCIONES;INIC GERE;Seis años;2545221;19894272;2015-05-13 00:00:00;2015-05-13 00:00:00;2015-09-20 00:00:00;18172;909521,5655;739709,2411;VALLE DEL CAUCA;YOTOCO;EL ESPINAL;Azul
CONSTRUCCIONES;INIC GEAM;Tres años;2365662;19894272;2019-05-05 00:00:00;2019-05-05 00:00:00;1970-01-01 00:00:00;18172;909521,5655;739709,2411;VALLE DEL CAUCA;YOTOCO;EL ESPINAL;Azul
CONSTRUCCIONES;INIC GERE;Semestre;1021703;19894272;2017-04-07 00:00:00;2017-04-09 00:00:00;2017-07-30 00:00:00;18172;909521,5655;739709,2411;VALLE DEL CAUCA;YOTOCO;EL ESPINAL;Azul
CONSTRUCCIONES;INIC GERE;Semestre;1021703;19894272;2017-04-07 00:00:00;2017-07-28 00:00:00;2017-07-30 00:00:00;18172;909521,5655;739709,2411;VALLE DEL CAUCA;YOTOCO;EL ESPINAL;Azul
CONSTRUCCIONES;INIC GEAM;Seis años;2545220;19894260;2015-05-13 00:00:00;2015-05-13 00:00:00;1970-01-01 00:00:00;18182;903420,0928;736038,3429;VALLE DEL CAUCA;VIJES;CARBONERO;Azul
CONSTRUCCIONES;INIC GEAM;Tres años;2371288;19894260;2019-03-28 00:00:00;2019-03-28 00:00:00;1970-01-01 00:00:00;18182;903420,0928;736038,3429;VALLE DEL CAUCA;VIJES;CARBONERO;Azul
VEGETACIÓN;INIC GERE;Año;1676595;19894543;2009-06-06 00:00:00;2009-06-06 00:00:00;2009-12-05 00:00:00;17935;1034190,471;807173,2735;RISARALDA;PEREIRA;CAIMALITO;Azul
CONSTRUCCIONES;INIC GEAM;Tres años;2579966;19894247;2014-06-25 00:00:00;2014-06-25 00:00:00;2017-01-28 00:00:00;17931;894872,5746;732006,7832;VALLE DEL CAUCA;YUMBO;BERMEJAL;Azul
CONSTRUCCIONES;INIC GEAM;Año;1392736;19894247;2011-06-10 00:00:00;2011-06-10 00:00:00;1970-01-01 00:00:00;17931;894872,5746;732006,7832;VALLE DEL CAUCA;YUMBO;BERMEJAL;Azul
CONSTRUCCIONES;INIC GERE;Dos años;1049255;19894247;2013-05-09 00:00:00;2013-05-09 00:00:00;2014-10-22 00:00:00;17931;894872,5746;732006,7832;VALLE DEL CAUCA;YUMBO;BERMEJAL;Azul
CONSTRUCCIONES;INIC GERE;Tres años;1749594;19894240;2007-09-13 00:00:00;2007-09-13 00:00:00;2009-07-15 00:00:00;18191;891822,2335;731930,5958;VALLE DEL CAUCA;YUMBO;BERMEJAL;Azul
CONSTRUCCIONES;INIC GEAM;Tres años;1746305;19894240;2007-09-13 00:00:00;2007-10-14 00:00:00;2009-07-15 00:00:00;18191;891822,2335;731930,5958;VALLE DEL CAUCA;YUMBO;BERMEJAL;Azul
CONSTRUCCIONES;INIC GERE;Año;1761236;19894236;2007-06-09 00:00:00;2007-06-09 00:00:00;2009-07-24 00:00:00;7189;889932,9365;730356,9703;VALLE DEL CAUCA;YUMBO;BERMEJAL;Azul
INVASIÓN/EXPLANACION ;INIC GERE;Trimestre;2492974;19894229;2016-04-30 00:00:00;2016-04-30 00:00:00;2016-11-25 00:00:00;7196;886451,3469;730327,8506;VALLE DEL CAUCA;YUMBO;ARROYOHONDO;Azul
CONSTRUCCIONES;INIC GERE;Tres años;2407596;19894229;2018-06-02 00:00:00;2018-06-03 00:00:00;2019-01-18 00:00:00;7196;886451,3469;730327,8506;VALLE DEL CAUCA;YUMBO;ARROYOHONDO;Azul
CONSTRUCCIONES;INIC GERE;Tres años;2407596;19894229;2018-06-02 00:00:00;2019-01-18 00:00:00;2019-01-18 00:00:00;7196;886451,3469;730327,8506;VALLE DEL CAUCA;YUMBO;ARROYOHONDO;Azul
VEGETACIÓN;CTER ENPT GERE;Año;1674181;19878293;2009-07-02 00:00:00;2009-07-02 00:00:00;2010-11-07 00:00:00;14112;1048198,601;816007,5588;CALDAS;CHINCHINÁ;LA ESMERALDA;Azul
VEGETACIÓN;INIC GERE;Año;1669879;19895797;2009-07-24 00:00:00;2009-07-24 00:00:00;2009-12-06 00:00:00;17123;741023,9948;698981,9388;CAUCA;ROSAS;SANTA CLARA;Azul
VEGETACIÓN;CTER GERE;Año;1060735;19895797;2013-02-13 00:00:00;2013-02-13 00:00:00;2014-01-10 00:00:00;17123;741023,9948;698981,9388;CAUCA;ROSAS;SANTA CLARA;Azul
VEGETACIÓN;INIC GERE;Mes;1389001;19894058;2011-06-16 00:00:00;2011-06-16 00:00:00;2011-08-06 00:00:00;11665;1058260,833;899012,8696;TOLIMA;PALOCABILDO;EL REPOSO;Azul
VEGETACIÓN;INIC GERE;Trimestre;1202049;19894859;2011-12-03 00:00:00;2011-12-03 00:00:00;2012-03-14 00:00:00;5634;997740,192;790229,5378;VALLE DEL CAUCA;OBANDO;CHUZO;Azul
VEGETACIÓN;INIC ENPT GERE;Año;1460051;19894222;2011-04-09 00:00:00;2011-04-09 00:00:00;2011-08-04 00:00:00;11520;1048265,976;817267,1756;CALDAS;CHINCHINÁ;LA ESMERALDA;Azul
CONSTRUCCIONES;INIC GEAM;Tres años;1749606;19894528;2007-09-13 00:00:00;2007-09-13 00:00:00;1970-01-01 00:00:00;17995;1029313,303;801897,8863;RISARALDA;PEREIRA;CAIMALITO;Azul
VEGETACIÓN;INIC ENPT GERE;Año;1653262;19880385;2009-12-13 00:00:00;2009-12-13 00:00:00;2010-11-21 00:00:00;7730;905573,9742;735018,3386;VALLE DEL CAUCA;VIJES;CARBONERO;Azul
VEGETACIÓN;CTER GERE;Año;1065742;19880385;2013-01-05 00:00:00;2013-01-05 00:00:00;2014-07-12 00:00:00;7730;905573,9742;735018,3386;VALLE DEL CAUCA;VIJES;CARBONERO;Azul
CONSTRUCCIONES;INIC GERE;Tres años;1749608;19894571;2007-09-13 00:00:00;2007-09-13 00:00:00;2012-04-27 00:00:00;17868;1047076,811;815163,8998;RISARALDA;MARSELLA;BUENA VISTA;Azul
CONSTRUCCIONES;INIC GERE;Año;1761567;19894523;2007-06-07 00:00:00;2007-06-07 00:00:00;2009-01-18 00:00:00;17999;1028768,404;799630,8489;RISARALDA;PEREIRA;CAIMALITO;Azul
CONSTRUCCIONES;INIC GERE;Tres años;2406868;19894570;2018-06-07 00:00:00;2018-10-19 00:00:00;2018-10-20 00:00:00;17869;1046671,632;814916,7652;RISARALDA;MARSELLA;LA MIRANDA;Azul
CONSTRUCCIONES;INIC GERE;Tres años;2406868;19894570;2018-06-07 00:00:00;2018-06-07 00:00:00;2018-10-20 00:00:00;17869;1046671,632;814916,7652;RISARALDA;MARSELLA;LA MIRANDA;Azul
CONSTRUCCIONES;INIC GERE;Año;2409145;19894516;2018-05-17 00:00:00;2018-05-17 00:00:00;2018-08-18 00:00:00;18005;1028226,826;797056,7055;VALLE DEL CAUCA;ANSERMANUEVO;CALABAZAS;Azul
CONSTRUCCIONES;INIC GERE;Año;2409145;19894516;2018-05-17 00:00:00;2018-08-18 00:00:00;2018-08-18 00:00:00;18005;1028226,826;797056,7055;VALLE DEL CAUCA;ANSERMANUEVO;CALABAZAS;Azul
VEGETACIÓN;CTER GERE;Año;1641741;19870215;2010-03-09 00:00:00;2010-04-11 00:00:00;2011-05-09 00:00:00;16739;603977,7844;615727,1988;NARIÑO;OSPINA;SAN VICENTE;Azul
CONSTRUCCIONES;CTER GEAM;Dos años;2720491;19870215;2014-04-11 00:00:00;2014-04-12 00:00:00;2014-12-06 00:00:00;16739;603977,7844;615727,1988;NARIÑO;OSPINA;SAN VICENTE;Azul
VEGETACIÓN;INIC GERE;Tres años;1714537;19895109;2008-07-10 00:00:00;2008-07-10 00:00:00;2009-07-05 00:00:00;15471;835178,7269;720752,2747;CAUCA;BUENOS AIRES;CORCOBAO;Azul
VEGETACIÓN;INIC GERE;Año;2481179;19895869;2016-07-26 00:00:00;2016-07-26 00:00:00;2017-07-19 00:00:00;16920;768314,7329;719797,8286;CAUCA;POPAYÁN;SAN BERNARDINO;Azul
VEGETACIÓN;CTER ENPT GERE;Trimestre;1334228;19895563;2011-08-10 00:00:00;2011-08-10 00:00:00;2011-10-23 00:00:00;17042;641367,9072;635986,506;NARIÑO;LA FLORIDA;SAN FRANCISCO;Azul
CONSTRUCCIONES;INIC GERE;Tres años;1749851;19895563;2007-09-13 00:00:00;2007-09-13 00:00:00;2010-11-28 00:00:00;17042;641367,9072;635986,506;NARIÑO;LA FLORIDA;SAN FRANCISCO;Azul
CONSTRUCCIONES;INIC GERE;Tres años;2445396;19895563;2017-07-26 00:00:00;2018-07-08 00:00:00;2018-07-19 00:00:00;17042;641367,9072;635986,506;NARIÑO;LA FLORIDA;SAN FRANCISCO;Azul
CONSTRUCCIONES;INIC GERE;Tres años;2445396;19895563;2017-07-26 00:00:00;2017-07-27 00:00:00;2018-07-19 00:00:00;17042;641367,9072;635986,506;NARIÑO;LA FLORIDA;SAN FRANCISCO;Azul
VEGETACIÓN;INIC GEAM;Dos años;2366262;19895563;2017-07-26 00:00:00;2019-05-02 00:00:00;1970-01-01 00:00:00;17042;641367,9072;635986,506;NARIÑO;LA FLORIDA;SAN FRANCISCO;Azul
VEGETACIÓN;INIC GEAM GPRE PRER;Dos años;2445453;19895563;2017-07-26 00:00:00;2017-07-26 00:00:00;1970-01-01 00:00:00;17042;641367,9072;635986,506;NARIÑO;LA FLORIDA;SAN FRANCISCO;Azul
VEGETACIÓN;INIC GEAM GPRE PRER;Dos años;2445453;19895563;2017-07-26 00:00:00;2019-04-18 00:00:00;1970-01-01 00:00:00;17042;641367,9072;635986,506;NARIÑO;LA FLORIDA;SAN FRANCISCO;Azul
CONSTRUCCIONES;INIC GEAM;Seis años;1749605;19894494;2007-09-13 00:00:00;2007-09-13 00:00:00;1970-01-01 00:00:00;18024;1023985,893;787535,0632;VALLE DEL CAUCA;ANSERMANUEVO;LA PUERTA;Azul
CONSTRUCCIONES;INIC GERE;Seis años;1749604;19894493;2007-09-13 00:00:00;2007-09-13 00:00:00;2016-08-04 00:00:00;17885;1023126,451;787049,1057;VALLE DEL CAUCA;ANSERMANUEVO;LA PUERTA;Azul
CONSTRUCCIONES;INIC GERE;Año;1603694;19894493;2010-12-16 00:00:00;2010-12-16 00:00:00;2011-06-25 00:00:00;17885;1023126,451;787049,1057;VALLE DEL CAUCA;ANSERMANUEVO;LA PUERTA;Azul
CONSTRUCCIONES;INIC GEAM;Tres años;2407594;19894493;2018-06-02 00:00:00;2018-06-03 00:00:00;1970-01-01 00:00:00;17885;1023126,451;787049,1057;VALLE DEL CAUCA;ANSERMANUEVO;LA PUERTA;Azul
VEGETACIÓN;INIC GERE;Año;1761118;19882780;2007-06-10 00:00:00;2007-06-10 00:00:00;2009-01-18 00:00:00;15299;581447,4471;605942,1777;NARIÑO;IPIALES;VERSALLES;Azul
CONSTRUCCIONES;INIC GERE;Año;2418467;19870209;2018-02-22 00:00:00;2018-02-24 00:00:00;2018-03-16 00:00:00;16745;600568,8203;614331,6456;NARIÑO;ILES;VEREDA SAN ANTONIO;Azul
CONSTRUCCIONES;INIC GERE;Año;2418467;19870209;2018-02-22 00:00:00;2018-03-14 00:00:00;2018-03-16 00:00:00;16745;600568,8203;614331,6456;NARIÑO;ILES;VEREDA SAN ANTONIO;Azul
CONSTRUCCIONES;INIC GERE;Año;1721272;19870207;2008-03-29 00:00:00;2008-03-29 00:00:00;2009-07-24 00:00:00;16747;599617,3461;614319,6719;NARIÑO;ILES;VEREDA BOLÍVAR;Azul
CONSTRUCCIONES;INIC GERE;Dos años;2720476;19870190;2014-04-11 00:00:00;2014-04-11 00:00:00;2016-06-12 00:00:00;16764;593861,4565;608328,6634;NARIÑO;GUALMATÁN;SIN DEFINIR;Azul
CONSTRUCCIONES;INIC GERE;Semestre;2418183;19870190;2018-02-22 00:00:00;2018-05-04 00:00:00;2018-06-15 00:00:00;16764;593861,4565;608328,6634;NARIÑO;GUALMATÁN;SIN DEFINIR;Azul
CONSTRUCCIONES;INIC GERE;Semestre;2418183;19870190;2018-02-22 00:00:00;2018-02-28 00:00:00;2018-06-15 00:00:00;16764;593861,4565;608328,6634;NARIÑO;GUALMATÁN;SIN DEFINIR;Azul
CONSTRUCCIONES;INIC GERE;Año;2416240;19870297;2018-03-17 00:00:00;2018-07-14 00:00:00;2018-07-19 00:00:00;16657;629707,6089;643792,3168;NARIÑO;PASTO;MORASURCO;Azul
CONSTRUCCIONES;INIC GERE;Año;2416240;19870297;2018-03-17 00:00:00;2018-03-29 00:00:00;2018-07-19 00:00:00;16657;629707,6089;643792,3168;NARIÑO;PASTO;MORASURCO;Azul
VEGETACIÓN;INIC GERE;Año;1524168;19893800;2011-02-03 00:00:00;2011-02-03 00:00:00;2011-03-10 00:00:00;1361;1097790,799;832709,8737;MARMATO;CALDAS;LLANO GRANDE;Azul
CONSTRUCCIONES;INIC SCOR GERE;sin_prioridad;2736494;19870187;2014-03-21 00:00:00;2014-03-21 00:00:00;2014-04-29 00:00:00;16767;593453,1528;607064,0959;NARIÑO;PUPIALES;VEREDA SAN MARCOS;Azul
CONSTRUCCIONES;INIC GEAM;Tres años;2489475;19870187;2016-05-31 00:00:00;2016-05-31 00:00:00;1970-01-01 00:00:00;16767;593453,1528;607064,0959;NARIÑO;PUPIALES;VEREDA SAN MARCOS;Azul
INVASIÓN/EXPLANACION ;INIC GERE;Dos años;1049138;19870187;2013-05-10 00:00:00;2013-05-10 00:00:00;2014-04-29 00:00:00;16767;593453,1528;607064,0959;NARIÑO;PUPIALES;VEREDA SAN MARCOS;Azul
VEGETACIÓN;INIC GERE;Año;1664628;19880075;2009-09-19 00:00:00;2009-09-19 00:00:00;2010-10-08 00:00:00;12522;1094856,898;834029,5944;CALDAS;LA MERCED;SIN DEFINIR;Azul
VEGETACIÓN;INIC GEAM GERE;Año;1664627;19880074;2009-09-19 00:00:00;2009-09-19 00:00:00;2009-12-20 00:00:00;12523;1094420,382;833961,8286;CALDAS;LA MERCED;SIN DEFINIR;Azul
CONSTRUCCIONES;INIC GEAM;Año;1721300;19880074;2008-03-29 00:00:00;2008-03-29 00:00:00;2008-10-16 00:00:00;12523;1094420,382;833961,8286;CALDAS;LA MERCED;SIN DEFINIR;Azul
VEGETACIÓN;INIC GEAM GERE;Año;1664626;19880073;2009-09-19 00:00:00;2009-09-19 00:00:00;2009-12-20 00:00:00;12524;1093961,302;833815,0119;CALDAS;LA MERCED;SIN DEFINIR;Azul
CONSTRUCCIONES;INIC GERE;Tres años;2418176;19870183;2018-02-28 00:00:00;2018-02-28 00:00:00;2018-06-15 00:00:00;16771;592455,8644;605091,6381;NARIÑO;PUPIALES;VEREDA SAN MARCOS;Azul
CONSTRUCCIONES;INIC GERE;Tres años;2418176;19870183;2018-02-28 00:00:00;2018-04-30 00:00:00;2018-06-15 00:00:00;16771;592455,8644;605091,6381;NARIÑO;PUPIALES;VEREDA SAN MARCOS;Azul
CONSTRUCCIONES;INIC GERE;Tres años;2418176;19870183;2018-02-28 00:00:00;2018-06-15 00:00:00;2018-06-15 00:00:00;16771;592455,8644;605091,6381;NARIÑO;PUPIALES;VEREDA SAN MARCOS;Azul
CONSTRUCCIONES;INIC GEAM;Dos años;2545210;19870178;2015-05-13 00:00:00;2015-05-13 00:00:00;2017-01-27 00:00:00;16776;590768,9922;603059,972;NARIÑO;PUPIALES;VEREDA EGIDO SAN ANTONIO;Azul
VEGETACIÓN;INIC GERE;Año;1683895;19894090;2009-02-25 00:00:00;2009-02-25 00:00:00;2009-06-11 00:00:00;11632;1053098,737;883307,9669;TOLIMA;CASABIANCA;EL CARDAL;Azul
VEGETACIÓN;INIC GERE;Año;1683617;19895258;2009-03-01 00:00:00;2009-03-01 00:00:00;2009-05-10 00:00:00;24351;768544;729023,6249;CAUCA;POPAYÁN;LAS PIEDRAS;Azul
INVASIÓN/EXPLANACION;INIC GERE;Año;2419147;19895258;2018-02-17 00:00:00;2018-03-30 00:00:00;2018-07-11 00:00:00;24351;768544;729023,6249;CAUCA;POPAYÁN;LAS PIEDRAS;Azul
INVASIÓN/EXPLANACION;INIC GERE;Año;2419147;19895258;2018-02-17 00:00:00;2018-02-17 00:00:00;2018-07-11 00:00:00;24351;768544;729023,6249;CAUCA;POPAYÁN;LAS PIEDRAS;Azul
VEGETACIÓN;CTER ENPT GERE;Año;1669301;19880383;2009-08-02 00:00:00;2009-08-02 00:00:00;2011-07-08 00:00:00;7732;904825,2686;734328,9692;VALLE DEL CAUCA;VIJES;VILLA MARIA;Azul
