Tipo_aviso;Estado;Prioridad;Incidente;Estructura;Creacion;Inicio;Cierre
CONSTRUCCIONES;PLAN GEAM;Seis años;1636810;19892643;2010-05-09 00:00:00;2010-05-09 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;INIC GEAM;Seis años;1636807;19892642;2010-05-09 00:00:00;2010-05-09 00:00:00;2015-12-19 00:00:00
CONSTRUCCIONES;INIC GEAM;Seis años;1119509;19892715;2012-05-17 00:00:00;2012-05-17 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;INIC GEAM;Seis años;2720326;19892651;2014-04-12 00:00:00;2014-04-12 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;INIC GEAM;Seis años;2529795;19892396;2015-06-26 00:00:00;2015-06-26 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;INIC GEAM;Seis años;2528281;19892423;2015-07-05 00:00:00;2019-01-31 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;INIC GEAM;Seis años;2528281;19892423;2015-07-05 00:00:00;2015-07-05 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;INIC GERE;Tres años;1749637;19891953;2007-09-13 00:00:00;2007-09-13 00:00:00;2018-11-21 00:00:00
CONSTRUCCIONES;INIC GERE;Tres años;1749637;19891953;2007-09-13 00:00:00;2017-10-06 00:00:00;2018-11-21 00:00:00
CONSTRUCCIONES;INIC GEAM;Semestre;1107884;19891870;2012-07-15 00:00:00;2012-07-15 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;INIC GERE;Dos años;2569441;19891935;2014-09-06 00:00:00;2014-09-06 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;INIC GERE;Tres años;1749667;19892645;2007-09-13 00:00:00;2007-09-13 00:00:00;2013-12-21 00:00:00
CONSTRUCCIONES;INIC GEAM;Tres años;1329647;19892427;2011-08-20 00:00:00;2011-08-20 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;INIC GEAM;Tres años;1229245;19883612;2011-11-20 00:00:00;2011-11-20 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;INIC GEAM;Tres años;1229244;19883611;2011-11-20 00:00:00;2011-11-20 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;INIC GEAM EESP;Dos años;1107871;19891916;2012-07-15 00:00:00;2012-07-15 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;INIC GERE;Dos años;2647898;19892756;2014-04-23 00:00:00;2014-04-23 00:00:00;2015-03-01 00:00:00
CONSTRUCCIONES;INIC GEAM GERE;Año;1637083;19883743;2010-05-07 00:00:00;2010-05-07 00:00:00;2011-08-04 00:00:00
CONSTRUCCIONES;INIC GEAM;Dos años;1118357;19892391;2012-05-20 00:00:00;2012-05-20 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;PLAN GEAM;Semestre;1119499;19892273;2012-05-17 00:00:00;2012-05-17 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;INIC GEAM;Tres años;1749638;19891953;2007-09-13 00:00:00;2007-09-13 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;INIC GEAM;Dos años;1118336;19892371;2012-05-20 00:00:00;2012-05-20 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;INIC GEAM;Semestre;1107872;19891918;2012-07-15 00:00:00;2012-07-15 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;INIC GEAM;Semestre;1107872;19891918;2012-07-15 00:00:00;2019-03-29 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;INIC GEAM;Mes;1119061;19892093;2012-05-17 00:00:00;2012-05-17 00:00:00;2013-09-01 00:00:00
CONSTRUCCIONES;INIC GERE;Año;1637063;19883421;2010-05-07 00:00:00;2010-05-07 00:00:00;2011-08-04 00:00:00
CONSTRUCCIONES;INIC GERE;Año;1637071;19883719;2010-05-07 00:00:00;2010-05-07 00:00:00;2011-08-04 00:00:00
CONSTRUCCIONES;INIC GERE;Año;1637060;19883325;2010-05-07 00:00:00;2010-05-07 00:00:00;2011-09-10 00:00:00
CONSTRUCCIONES;INIC GERE;Mes;1054559;19891629;2013-03-28 00:00:00;2013-03-28 00:00:00;2015-06-17 00:00:00
CONSTRUCCIONES;INIC GERE;Año;1366392;19866059;2011-07-06 00:00:00;2011-07-06 00:00:00;2015-06-17 00:00:00
CONSTRUCCIONES;INIC GERE;Mes;1053135;19892518;2013-04-03 00:00:00;2013-04-03 00:00:00;2015-06-17 00:00:00
CONSTRUCCIONES;INIC GERE;Dos años;2996175;19891876;2013-08-03 00:00:00;2013-08-03 00:00:00;2018-02-10 00:00:00
CONSTRUCCIONES;PLAN SCOR GEAM REAN EESP;Dos años;2557534;19866008;2015-01-08 00:00:00;2015-01-08 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;PLAN GEAM REAN EESP;Dos años;2556077;19866048;2015-01-17 00:00:00;2015-01-17 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;PLAN SCOR GEAM REAN EESP;Dos años;2557538;19866022;2015-01-08 00:00:00;2015-01-08 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;INIC GEAM;Tres años;1749636;19891930;2007-09-13 00:00:00;2007-09-13 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;INIC GERE;Tres años;1749659;19892632;2007-09-13 00:00:00;2007-09-13 00:00:00;2013-01-31 00:00:00
CONSTRUCCIONES;INIC GEAM;Dos años;1074598;19891639;2012-11-28 00:00:00;2012-11-28 00:00:00;1970-01-01 00:00:00
OBRAS;INIC GERE;Semestre;1743622;19866165;2007-11-11 00:00:00;2008-03-15 00:00:00;2008-08-16 00:00:00
OBRAS;INIC GERE;Semestre;1743622;19866165;2007-11-11 00:00:00;2007-11-11 00:00:00;2008-08-16 00:00:00
INVASIÓN/EXPLANACION ;INIC GEAM;Seis años;1661684;19891648;2009-10-27 00:00:00;2009-10-27 00:00:00;1970-01-01 00:00:00
INVASIÓN/EXPLANACION ;INIC GEAM;Seis años;1661681;19891639;2009-10-27 00:00:00;2009-10-27 00:00:00;1970-01-01 00:00:00
INVASIÓN/EXPLANACION ;INIC GEAM;Seis años;1661679;19891637;2009-10-27 00:00:00;2009-10-27 00:00:00;1970-01-01 00:00:00
INVASIÓN/EXPLANACION ;INIC GEAM;Dos años;2720388;19892630;2014-04-12 00:00:00;2014-04-12 00:00:00;2015-09-27 00:00:00
CONSTRUCCIONES;INIC GERE;Tres años;2487224;19892716;2016-06-18 00:00:00;2017-09-23 00:00:00;2017-09-23 00:00:00
CONSTRUCCIONES;INIC GERE;Tres años;2487224;19892716;2016-06-18 00:00:00;2016-06-18 00:00:00;2017-09-23 00:00:00
INVASIÓN/EXPLANACION ;INIC GEAM;Año;2531484;19891629;2015-06-11 00:00:00;2015-07-02 00:00:00;1970-01-01 00:00:00
OBRAS;INIC ENPT GEAM;Año;1487357;19892001;2011-03-19 00:00:00;2011-03-19 00:00:00;2011-10-05 00:00:00
VEGETACIÓN;INIC ENPT GEAM;Semestre;1636739;19892456;2010-05-12 00:00:00;2010-05-12 00:00:00;2011-04-06 00:00:00
VEGETACIÓN;INIC ENPT GEAM;Semestre;1636729;19892456;2010-05-12 00:00:00;2010-05-12 00:00:00;2011-04-06 00:00:00
PERMISO INGRESO;INIC ENPT GERE;Mes;1635483;19891806;2010-05-20 00:00:00;2010-05-20 00:00:00;2011-05-14 00:00:00
VEGETACIÓN;INIC GEAM GERE;Semestre;1709497;19883443;2008-09-12 00:00:00;2008-09-12 00:00:00;2008-10-23 00:00:00
PERMISO INGRESO;INIC ENPT GERE;Semestre;1522028;19892492;2011-02-09 00:00:00;2011-02-09 00:00:00;2011-08-20 00:00:00
PERMISO INGRESO;INIC ENPT GEAM;Mes;1521497;19892763;2011-02-11 00:00:00;2011-02-11 00:00:00;2011-04-10 00:00:00
PERMISO INGRESO;INIC GERE;Semestre;1469178;19892466;2011-03-31 00:00:00;2011-03-31 00:00:00;2011-08-20 00:00:00
PERMISO INGRESO;INIC GERE;Trimestre;1469089;19892465;2011-03-31 00:00:00;2011-03-31 00:00:00;2011-08-20 00:00:00
PERMISO INGRESO;INIC GEAM;Trimestre;1473027;19892488;2011-03-30 00:00:00;2011-03-30 00:00:00;2011-08-20 00:00:00
CONSTRUCCIONES;INIC GERE;Dos años;1118309;19891873;2012-05-20 00:00:00;2012-05-20 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GERE;Semestre;1488105;19892483;2011-03-17 00:00:00;2011-03-17 00:00:00;2011-04-10 00:00:00
VEGETACIÓN;INIC GERE;Semestre;1488096;19892483;2011-03-17 00:00:00;2011-03-17 00:00:00;2011-04-10 00:00:00
VEGETACIÓN;INIC SCOR GEAM;sin_prioridad;1694002;19883283;2008-12-03 00:00:00;2008-12-03 00:00:00;2009-04-10 00:00:00
VEGETACIÓN;INIC ENPT GERE;Semestre;1491901;19892153;2011-03-10 00:00:00;2011-03-10 00:00:00;2011-05-08 00:00:00
VEGETACIÓN;INIC ENPT GERE;Semestre;1636665;19891946;2010-05-13 00:00:00;2010-05-13 00:00:00;2011-03-19 00:00:00
VEGETACIÓN;INIC GERE;Año;1673254;19892330;2009-07-08 00:00:00;2009-07-08 00:00:00;2010-05-14 00:00:00
VEGETACIÓN;INIC ENPT GERE;Año;1702719;19866006;2008-10-24 00:00:00;2008-10-24 00:00:00;2011-05-14 00:00:00
VEGETACIÓN;INIC ENPT GEAM;Mes;1539802;19892466;2011-01-26 00:00:00;2011-01-26 00:00:00;2011-02-25 00:00:00
VEGETACIÓN;INIC ENPT GEAM;Mes;1539803;19892465;2011-01-26 00:00:00;2011-02-13 00:00:00;2011-02-25 00:00:00
VEGETACIÓN;INIC ENPT GEAM;Mes;1539805;19892459;2011-01-26 00:00:00;2011-02-13 00:00:00;2011-04-22 00:00:00
VEGETACIÓN;INIC ENPT GERE;Semestre;1657206;19874630;2009-11-15 00:00:00;2009-11-15 00:00:00;2011-06-09 00:00:00
VEGETACIÓN;INIC ENPT GERE;Semestre;1657206;19874630;2009-11-15 00:00:00;2009-11-18 00:00:00;2011-06-09 00:00:00
VEGETACIÓN;COPE ENPT GEAM;Semestre;1636711;19892050;2010-05-12 00:00:00;2010-05-12 00:00:00;2011-06-11 00:00:00
VEGETACIÓN;INIC ENPT GERE;Año;1701779;19874579;2008-11-07 00:00:00;2008-11-07 00:00:00;2011-06-09 00:00:00
VEGETACIÓN;INIC ENPT GERE;Año;1495645;19892169;2011-03-04 00:00:00;2011-03-04 00:00:00;2011-05-08 00:00:00
VEGETACIÓN;INIC GEAM;Semestre;1662706;19891619;2009-10-04 00:00:00;2009-10-04 00:00:00;2010-08-13 00:00:00
VEGETACIÓN;COPL GEAM;Mes;1673308;19892459;2009-07-08 00:00:00;2009-07-08 00:00:00;2011-01-21 00:00:00
VEGETACIÓN;INIC GERE;Año;1684101;19892655;2009-02-21 00:00:00;2009-02-21 00:00:00;2010-06-02 00:00:00
VEGETACIÓN;INIC GERE;Año;1681144;19892024;2009-04-05 00:00:00;2009-04-05 00:00:00;2010-05-30 00:00:00
VEGETACIÓN;INIC ENPT GERE;Año;1643963;19866007;2010-02-10 00:00:00;2010-02-10 00:00:00;2011-01-29 00:00:00
VEGETACIÓN;COPL GERE;Mes;1679789;19892455;2009-04-19 00:00:00;2009-04-19 00:00:00;2010-06-02 00:00:00
VEGETACIÓN;INIC ENPT GEAM;Año;1673240;19892289;2009-07-08 00:00:00;2009-07-08 00:00:00;2011-09-10 00:00:00
VEGETACIÓN;INIC ENPT GERE;Año;1673227;19891641;2009-07-08 00:00:00;2009-07-08 00:00:00;2010-11-07 00:00:00
VEGETACIÓN;INIC ENPT GERE;Año;1673250;19892303;2009-07-08 00:00:00;2009-07-08 00:00:00;2011-04-16 00:00:00
VEGETACIÓN;INIC ENPT GERE;Tres años;1657207;19874641;2009-11-15 00:00:00;2009-11-15 00:00:00;2011-06-26 00:00:00
VEGETACIÓN;INIC GERE;Año;1678812;19892382;2009-05-03 00:00:00;2009-05-03 00:00:00;2010-06-02 00:00:00
VEGETACIÓN;INIC GERE;Año;1702697;19892462;2008-10-24 00:00:00;2008-10-24 00:00:00;2010-04-24 00:00:00
VEGETACIÓN;INIC ENPT GERE;Semestre;1662684;19891503;2009-10-04 00:00:00;2009-10-04 00:00:00;2011-05-04 00:00:00
VEGETACIÓN;INIC ENPT GERE;Año;1624759;19892532;2010-08-06 00:00:00;2010-08-06 00:00:00;2011-04-27 00:00:00
VEGETACIÓN;INIC ENPT GERE;Semestre;1662691;19891529;2009-10-04 00:00:00;2009-10-04 00:00:00;2010-08-13 00:00:00
VEGETACIÓN;INIC GERE;Semestre;1679696;19879165;2009-04-19 00:00:00;2009-04-19 00:00:00;2010-05-14 00:00:00
VEGETACIÓN;INIC GERE;Semestre;1686625;19879161;2009-01-24 00:00:00;2009-01-24 00:00:00;2010-05-30 00:00:00
VEGETACIÓN;INIC GERE;Año;1686623;19879159;2009-01-24 00:00:00;2009-01-24 00:00:00;2010-05-30 00:00:00
VEGETACIÓN;INIC GERE;Semestre;1748039;19891572;2007-09-28 00:00:00;2007-09-28 00:00:00;2010-02-27 00:00:00
VEGETACIÓN;INIC GERE;Año;1684201;19892691;2009-02-20 00:00:00;2009-02-20 00:00:00;2010-02-28 00:00:00
VEGETACIÓN;INIC GERE;Semestre;1686618;19892760;2009-01-24 00:00:00;2009-01-24 00:00:00;2010-05-30 00:00:00
VEGETACIÓN;INIC GERE;Año;1679697;19891861;2009-04-19 00:00:00;2009-04-19 00:00:00;2010-05-14 00:00:00
VEGETACIÓN;INIC ENPT GERE;Año;1636633;19892107;2010-05-13 00:00:00;2010-05-13 00:00:00;2010-10-10 00:00:00
VEGETACIÓN;INIC ENPT GERE;Año;1636656;19892156;2010-05-13 00:00:00;2010-05-13 00:00:00;2011-05-08 00:00:00
VEGETACIÓN;INIC ENPT GERE;Año;1636655;19892152;2010-05-13 00:00:00;2010-05-13 00:00:00;2011-06-10 00:00:00
VEGETACIÓN;INIC ENPT GERE;Año;1636655;19892152;2010-05-13 00:00:00;2011-03-10 00:00:00;2011-06-10 00:00:00
VEGETACIÓN;INIC ENPT GERE;Año;1636650;19892148;2010-05-13 00:00:00;2011-04-21 00:00:00;2011-05-08 00:00:00
VEGETACIÓN;INIC ENPT GERE;Año;1636650;19892148;2010-05-13 00:00:00;2010-05-13 00:00:00;2011-05-08 00:00:00
VEGETACIÓN;INIC ENPT GERE;Año;1636642;19892146;2010-05-13 00:00:00;2010-05-13 00:00:00;2011-05-08 00:00:00
VEGETACIÓN;INIC ENPT GERE;Año;1636642;19892146;2010-05-13 00:00:00;2011-03-10 00:00:00;2011-05-08 00:00:00
VEGETACIÓN;INIC ENPT GERE;Año;1636639;19892141;2010-05-13 00:00:00;2010-05-13 00:00:00;2011-05-08 00:00:00
VEGETACIÓN;INIC ENPT GERE;Semestre;1636722;19891928;2010-05-12 00:00:00;2010-05-12 00:00:00;2011-05-14 00:00:00
VEGETACIÓN;INIC ENPT GERE;Mes;1636717;19891921;2010-05-12 00:00:00;2010-05-12 00:00:00;2011-02-25 00:00:00
VEGETACIÓN;INIC ENPT GERE;Año;1636625;19892095;2010-05-13 00:00:00;2010-05-13 00:00:00;2010-10-17 00:00:00
VEGETACIÓN;INIC ENPT GERE;Año;1636635;19892110;2010-05-13 00:00:00;2010-05-13 00:00:00;2010-10-10 00:00:00
VEGETACIÓN;INIC ENPT GERE;Año;1636627;19892100;2010-05-13 00:00:00;2010-05-13 00:00:00;2010-10-10 00:00:00
VEGETACIÓN;INIC ENPT GERE;Semestre;1636823;19892667;2010-05-09 00:00:00;2010-05-09 00:00:00;2011-03-19 00:00:00
VEGETACIÓN;INIC ENPT GERE;Semestre;1624722;19892566;2010-08-06 00:00:00;2010-08-06 00:00:00;2011-04-27 00:00:00
VEGETACIÓN;INIC ENPT GERE;Año;1657214;19883318;2009-11-15 00:00:00;2009-11-15 00:00:00;2010-11-28 00:00:00
VEGETACIÓN;INIC GERE;Semestre;1679541;19891806;2009-04-22 00:00:00;2009-04-22 00:00:00;2010-08-23 00:00:00
VEGETACIÓN;INIC GERE;Año;1657211;19883316;2009-11-15 00:00:00;2009-11-15 00:00:00;2010-03-07 00:00:00
VEGETACIÓN;INIC ENPT GERE;Año;1636624;19892094;2010-05-13 00:00:00;2010-05-13 00:00:00;2010-10-10 00:00:00
VEGETACIÓN;INIC ENPT GERE;Año;1624697;19892331;2010-08-06 00:00:00;2010-08-06 00:00:00;2011-09-11 00:00:00
VEGETACIÓN;INIC GERE;Año;1644336;19892763;2010-02-05 00:00:00;2010-02-05 00:00:00;2010-09-10 00:00:00
VEGETACIÓN;INIC ENPT GERE;Año;1643990;19892762;2010-02-10 00:00:00;2010-02-10 00:00:00;2011-04-10 00:00:00
VEGETACIÓN;INIC GERE;Año;1643599;19865951;2010-02-13 00:00:00;2010-02-13 00:00:00;2010-06-02 00:00:00
VEGETACIÓN;INIC ENPT GEAM GERE;Año;1702723;19866007;2008-10-24 00:00:00;2008-10-24 00:00:00;2010-10-10 00:00:00
VEGETACIÓN;INIC GERE;Año;1673252;19892326;2009-07-08 00:00:00;2009-07-08 00:00:00;2010-05-14 00:00:00
VEGETACIÓN;COPE ENPT GERE;Año;1633600;19892024;2010-05-30 00:00:00;2010-05-30 00:00:00;2011-09-09 00:00:00
VEGETACIÓN;INIC GERE;Año;1678813;19892383;2009-05-03 00:00:00;2009-05-03 00:00:00;2010-05-30 00:00:00
VEGETACIÓN;INIC GERE;Año;1673246;19892302;2009-07-08 00:00:00;2009-07-08 00:00:00;2010-04-10 00:00:00
VEGETACIÓN;INIC GERE;Año;1702714;19865993;2008-10-24 00:00:00;2008-10-24 00:00:00;2010-05-16 00:00:00
VEGETACIÓN;INIC SCOR ENPT GEAM;Mes;2528737;19874573;2015-07-03 00:00:00;2015-07-03 00:00:00;2015-08-16 00:00:00
VEGETACIÓN;INIC SCOR GEAM;sin_prioridad;1702553;19892384;2008-10-29 00:00:00;2008-10-29 00:00:00;2008-11-29 00:00:00
VEGETACIÓN;INIC ENPT GEAM;Año;1303466;19892550;2011-09-05 00:00:00;2011-09-05 00:00:00;2011-10-08 00:00:00
VEGETACIÓN;INIC ENPT GERE;Mes;1524649;19892482;2011-02-01 00:00:00;2011-02-01 00:00:00;2011-04-10 00:00:00
VEGETACIÓN;INIC ENPT GERE;Trimestre;1417164;19892330;2011-05-21 00:00:00;2011-05-21 00:00:00;2011-09-11 00:00:00
VEGETACIÓN;INIC ENPT GERE;Trimestre;1417161;19892324;2011-05-21 00:00:00;2011-05-21 00:00:00;2011-09-10 00:00:00
VEGETACIÓN;INIC ENPT GERE;Trimestre;1417160;19892314;2011-05-21 00:00:00;2011-05-21 00:00:00;2011-09-10 00:00:00
VEGETACIÓN;INIC ENPT GERE;Mes;1539807;19892460;2011-01-26 00:00:00;2011-02-13 00:00:00;2011-04-22 00:00:00
OBRAS;INIC GERE;Año;1679596;19892738;2009-04-22 00:00:00;2009-04-22 00:00:00;2009-12-30 00:00:00
PERMISO INGRESO;INIC GEAM;Trimestre;2380187;19892483;2019-01-06 00:00:00;2019-01-06 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC ENPT GERE;Año;2484331;19892418;2016-07-10 00:00:00;2016-07-10 00:00:00;2017-05-11 00:00:00
OBRAS;INIC ENPT GERE;Año;1637246;19866143;2010-05-05 00:00:00;2010-05-05 00:00:00;2010-08-15 00:00:00
OBRAS;INIC COND ENPT REAN EESP GERE;Semestre;2410661;19891522;2018-05-06 00:00:00;2018-05-06 00:00:00;2019-01-05 00:00:00
OBRAS;INIC COND ENPT REAN EESP GERE;Semestre;2410661;19891522;2018-05-06 00:00:00;2018-08-02 00:00:00;2019-01-05 00:00:00
VEGETACIÓN;INIC ENPT GERE;Semestre;1661685;19866144;2009-10-27 00:00:00;2009-10-27 00:00:00;2010-08-26 00:00:00
VEGETACIÓN;INIC COND GERE;Semestre;1033918;19866124;2016-12-02 00:00:00;2016-12-02 00:00:00;2017-03-29 00:00:00
VEGETACIÓN;INIC SCOR GEAM;Semestre;1695581;19891638;2008-11-23 00:00:00;2008-11-23 00:00:00;2009-09-12 00:00:00
VEGETACIÓN;CPRO REAN TAMB AMPO CO19 GERE;Tres años;2529967;19882784;2015-06-25 00:00:00;2017-10-20 00:00:00;2018-12-26 00:00:00
VEGETACIÓN;CPRO REAN TAMB AMPO CO19 GERE;Tres años;2529967;19882784;2015-06-25 00:00:00;2015-06-25 00:00:00;2018-12-26 00:00:00
VEGETACIÓN;CTER GERE;Mes;1715512;19895157;2008-06-29 00:00:00;2008-06-29 00:00:00;2008-11-07 00:00:00
VEGETACIÓN;CTER GERE;Trimestre;2573695;19893702;2014-08-10 00:00:00;2014-08-10 00:00:00;2015-11-20 00:00:00
VEGETACIÓN;CTER ENPT GEAM;Tres años;1721077;19895863;2008-04-03 00:00:00;2008-04-03 00:00:00;2010-07-07 00:00:00
OBRAS;INIC COND GEAM;Trimestre;2420900;19895241;2018-01-31 00:00:00;2018-01-31 00:00:00;1970-01-01 00:00:00
OBRAS;INIC COND GEAM;Trimestre;2420900;19895241;2018-01-31 00:00:00;2018-02-24 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;INIC GERE;Año;2559660;19894923;2014-11-30 00:00:00;2014-11-30 00:00:00;2015-12-02 00:00:00
CONSTRUCCIONES;INIC GERE;Tres años;1024855;19894182;2017-03-15 00:00:00;2017-06-16 00:00:00;2017-11-22 00:00:00
CONSTRUCCIONES;INIC GERE;Tres años;1024855;19894182;2017-03-15 00:00:00;2017-03-15 00:00:00;2017-11-22 00:00:00
CONSTRUCCIONES;INIC GERE;Tres años;1024980;19895240;2017-03-13 00:00:00;2017-03-13 00:00:00;2017-08-24 00:00:00
VEGETACIÓN;INIC COND GERE;Trimestre;2443851;19893705;2017-08-05 00:00:00;2017-08-05 00:00:00;2018-03-10 00:00:00
VEGETACIÓN;INIC COND GERE;Trimestre;2443851;19893705;2017-08-05 00:00:00;2017-09-23 00:00:00;2018-03-10 00:00:00
OBRAS;INIC COND GPRE;Semestre;2390526;19881834;2018-12-02 00:00:00;2018-12-02 00:00:00;1970-01-01 00:00:00
INVASIÓN/EXPLANACION ;INIC GEAM GERE;Tres años;2478124;19895627;2016-08-19 00:00:00;2016-08-19 00:00:00;2018-12-26 00:00:00
INVASIÓN/EXPLANACION ;INIC GEAM GERE;Tres años;2478124;19895627;2016-08-19 00:00:00;2018-12-17 00:00:00;2018-12-26 00:00:00
VEGETACIÓN;INIC GERE;Tres años;1764515;19895217;2007-05-09 00:00:00;2007-05-09 00:00:00;2007-11-06 00:00:00
VEGETACIÓN;INIC GERE;Tres años;1773311;19895233;2007-01-06 00:00:00;2007-01-06 00:00:00;2007-11-05 00:00:00
VEGETACIÓN;CPRO GERE;Semestre;2518412;19894878;2015-09-12 00:00:00;2015-09-12 00:00:00;2016-05-13 00:00:00
OBRAS;CTER GERE;Trimestre;2972931;19895024;2014-01-22 00:00:00;2014-01-22 00:00:00;2015-10-15 00:00:00
CONSTRUCCIONES;INIC GERE;Seis años;1624052;19895104;2010-08-14 00:00:00;2010-08-14 00:00:00;2017-04-22 00:00:00
CONSTRUCCIONES;INIC GEAM;Seis años;2557695;19895104;2015-01-04 00:00:00;2015-01-04 00:00:00;2017-02-24 00:00:00
CONSTRUCCIONES;INIC GEAM;Seis años;1605431;19895101;2010-12-08 00:00:00;2010-12-08 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;INIC GERE;Año;1605432;19895099;2010-12-08 00:00:00;2010-12-08 00:00:00;2012-05-02 00:00:00
CONSTRUCCIONES;INIC GERE;Año;2973369;19895099;2014-01-10 00:00:00;2014-01-11 00:00:00;2014-08-22 00:00:00
OBRAS;INIC ENPT GERE;Tres años;1027284;19895465;2017-02-19 00:00:00;2017-02-19 00:00:00;2018-10-11 00:00:00
OBRAS;CTER GERE;Semestre;1723992;19880080;2008-02-22 00:00:00;2008-02-27 00:00:00;2010-11-12 00:00:00
CONSTRUCCIONES;INIC GERE;Seis años;1718729;19895097;2008-05-15 00:00:00;2008-05-15 00:00:00;2017-02-17 00:00:00
CONSTRUCCIONES;INIC GEAM AMPO;Seis años;2576730;19895097;2014-07-23 00:00:00;2014-07-23 00:00:00;1970-01-01 00:00:00
OBRAS;CTER GERE;Año;1357360;19895816;2011-07-22 00:00:00;2011-07-22 00:00:00;2015-07-10 00:00:00
CONSTRUCCIONES;INIC GEAM AMPO;Tres años;2486635;19895097;2016-06-26 00:00:00;2016-06-26 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;INIC GEAM;Tres años;2407080;19895097;2018-06-07 00:00:00;2018-06-07 00:00:00;1970-01-01 00:00:00
OBRAS;INIC COND GEAM REAN;Mes;2404605;19895709;2018-06-17 00:00:00;2018-06-17 00:00:00;2018-08-02 00:00:00
CONSTRUCCIONES;INIC GERE;Seis años;1164749;19895097;2012-01-12 00:00:00;2012-01-12 00:00:00;2016-07-16 00:00:00
CONSTRUCCIONES;INIC GEAM;Seis años;1104423;19895097;2012-07-29 00:00:00;2012-07-29 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;INIC GEAM;Seis años;1104418;19895097;2012-07-29 00:00:00;2012-07-29 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;INIC GEAM;Seis años;1104418;19895097;2012-07-29 00:00:00;2018-09-23 00:00:00;1970-01-01 00:00:00
OBRAS;INIC COND ENPT GEAM REAN;Mes;2404607;19895709;2018-06-17 00:00:00;2018-06-17 00:00:00;2018-08-02 00:00:00
OBRAS;INIC GEAM;Mes;1720763;19894044;2008-04-10 00:00:00;2008-04-10 00:00:00;2008-09-01 00:00:00
INVASIÓN/EXPLANACION ;INIC GERE;Año;2471932;19895091;2016-10-28 00:00:00;2016-10-28 00:00:00;2017-01-27 00:00:00
CONSTRUCCIONES;INIC GERE;Semestre;2453561;19895091;2017-06-16 00:00:00;2017-09-22 00:00:00;2017-09-23 00:00:00
CONSTRUCCIONES;INIC GERE;Semestre;2453561;19895091;2017-06-16 00:00:00;2017-06-16 00:00:00;2017-09-23 00:00:00
OBRAS;CTER ENPT GERE;Dos años;1067550;19895147;2012-12-28 00:00:00;2012-12-28 00:00:00;2015-01-31 00:00:00
CONSTRUCCIONES;INIC GERE;Dos años;2471935;19895085;2016-10-28 00:00:00;2016-10-28 00:00:00;2017-03-26 00:00:00
OBRAS;CTER ENPT GERE;Dos años;1067549;19895146;2012-12-28 00:00:00;2012-12-28 00:00:00;2015-01-31 00:00:00
VEGETACIÓN;INIC GERE;Año;2737048;19894141;2014-03-14 00:00:00;2014-03-14 00:00:00;2014-07-12 00:00:00
CONSTRUCCIONES;INIC GERE;Seis años;1395189;19895085;2011-06-05 00:00:00;2011-06-05 00:00:00;2017-03-26 00:00:00
VEGETACIÓN;INIC GERE;Trimestre;1134924;19895193;2012-02-11 00:00:00;2012-02-11 00:00:00;2012-07-01 00:00:00
CONSTRUCCIONES;INIC GEAM;Seis años;1063981;19895084;2013-01-24 00:00:00;2013-01-24 00:00:00;2016-12-15 00:00:00
CONSTRUCCIONES;PLAN GEAM;Seis años;1749586;19895083;2007-09-13 00:00:00;2007-09-13 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GERE;Semestre;1722521;19878392;2008-03-09 00:00:00;2008-03-09 00:00:00;2009-01-29 00:00:00
VEGETACIÓN;INIC GEAM GERE;Año;1678462;19894018;2009-05-09 00:00:00;2009-05-09 00:00:00;2009-12-26 00:00:00
VEGETACIÓN;CTER GERE;Año;1101334;19895823;2012-08-06 00:00:00;2012-08-10 00:00:00;2013-12-21 00:00:00
